"geo","time","suicide_0_14","suicide_15_29","suicide_30_44","suicide_45_59","suicide_60plus","suicide_men","suicide_women","suicide_total","suicide_deaths"
"pri",2010,NA,NA,NA,NA,NA,NA,NA,NA,287.22
"pri",2011,NA,NA,NA,NA,NA,NA,NA,NA,294.96
"pri",2012,NA,NA,NA,NA,NA,NA,NA,NA,273.16
"pri",2013,NA,NA,NA,NA,NA,NA,NA,NA,271.86
"pri",2014,NA,NA,NA,NA,NA,NA,NA,NA,256.41
"pri",2015,NA,NA,NA,NA,NA,NA,NA,NA,245.81
"pri",2016,NA,NA,NA,NA,NA,NA,NA,NA,245.24
"pri",2017,NA,NA,NA,NA,NA,NA,NA,NA,250.8
"pri",2018,NA,NA,NA,NA,NA,NA,NA,NA,250.63
"pri",2019,NA,NA,NA,NA,NA,NA,NA,NA,249.01
"prk",1990,NA,NA,NA,NA,NA,NA,NA,NA,2881.55
"prk",1991,NA,NA,NA,NA,NA,NA,NA,NA,2910.96
"prk",1992,NA,NA,NA,NA,NA,NA,NA,NA,2939.83
"prk",1993,NA,NA,NA,NA,NA,NA,NA,NA,2971.43
"prk",1994,NA,NA,NA,NA,NA,NA,NA,NA,3003.27
"prk",1995,NA,NA,NA,NA,NA,NA,NA,NA,3006.73
"prk",1996,NA,NA,NA,NA,NA,NA,NA,NA,3017.8
"prk",1997,NA,NA,NA,NA,NA,NA,NA,NA,3021.98
"prk",1998,NA,NA,NA,NA,NA,NA,NA,NA,3008.63
"prk",1999,NA,NA,NA,NA,NA,NA,NA,NA,2988.76
"prk",2000,NA,NA,NA,NA,NA,NA,NA,NA,2947.23
"prk",2001,NA,NA,NA,NA,NA,NA,NA,NA,2907.36
"prk",2002,NA,NA,NA,NA,NA,NA,NA,NA,2874.06
"prk",2003,NA,NA,NA,NA,NA,NA,NA,NA,2853.17
"prk",2004,NA,NA,NA,NA,NA,NA,NA,NA,2853.3
"prk",2005,NA,NA,NA,NA,NA,NA,NA,NA,2850.37
"prk",2006,NA,NA,NA,NA,NA,NA,NA,NA,2871.8
"prk",2007,NA,NA,NA,NA,NA,NA,NA,NA,2891.24
"prk",2008,NA,NA,NA,NA,NA,NA,NA,NA,2910.99
"prk",2009,NA,NA,NA,NA,NA,NA,NA,NA,2919.52
"prk",2010,NA,NA,NA,NA,NA,NA,NA,NA,2922.91
"prk",2011,NA,NA,NA,NA,NA,NA,NA,NA,2932.77
"prk",2012,NA,NA,NA,NA,NA,NA,NA,NA,2935.99
"prk",2013,NA,NA,NA,NA,NA,NA,NA,NA,2936.87
"prk",2014,NA,NA,NA,NA,NA,NA,NA,NA,2945.44
"prk",2015,NA,NA,NA,NA,NA,NA,NA,NA,2943.82
"prk",2016,NA,NA,NA,NA,NA,NA,NA,NA,2952.18
"prk",2017,NA,NA,NA,NA,NA,NA,NA,NA,2958.32
"prk",2018,NA,NA,NA,NA,NA,NA,NA,NA,2957.49
"prk",2019,NA,NA,NA,NA,NA,NA,NA,NA,2954.45
"prt",1955,0.5064,6.2805,8.1933,19.0647,27.1841,17.5297,3.7025,9.7152,NA
"prt",1956,0.3758,6.4318,8.3917,24.0631,27.9098,19.3765,3.9405,10.6448,NA
"prt",1957,0.2096,5.5264,7.4587,16.4408,24.3508,15.0248,3.719,8.5381,NA
"prt",1958,0.2346,6.0165,9.6548,16.333,26.1497,15.8349,4.2969,9.3316,NA
"prt",1959,0.2862,6.1591,9.1067,16.3784,29.4853,17.4981,3.5936,9.6688,NA
"prt",1960,0.2351,6.0748,7.3987,17.8038,25.0936,15.5456,3.8286,8.9732,NA
"prt",1961,0.39,6.0702,8.9125,17.2847,24.9969,15.5926,4.3257,9.2413,NA
"prt",1962,0.0387,6.5459,8.6791,14.8106,24.3174,15.2442,3.6347,8.7409,NA
"prt",1963,0.197,5.6232,9.7494,18.1333,27.761,16.986,3.9438,9.7248,NA
"prt",1964,0.1191,5.637,8.515,18.7316,28.1254,17.0681,3.662,9.5834,NA
"prt",1965,0.1602,4.5823,9.6108,17.2375,28.5624,16.6706,3.6985,9.382,NA
"prt",1966,0.1211,5.1878,10.6053,18.0301,28.0246,16.8952,4.2794,9.7954,NA
"prt",1967,0.0407,5.7318,11.4769,19.9699,25.5355,17.7392,4.1167,10.1066,NA
"prt",1968,0.3656,5.0206,9.0101,18.2839,27.1989,16.1738,4.1918,9.4196,NA
"prt",1969,0.1235,4.1676,8.2806,13.8517,30.2451,15.2676,3.7554,8.6471,NA
"prt",1970,0.0809,4.5947,8.8928,13.1843,24.7041,14.0048,3.4516,8.1037,NA
"prt",1971,0.3238,3.4585,7.6521,15.3567,25.5547,14.5813,3.0518,8.0709,NA
"prt",1972,0.3617,3.6783,7.3037,14.1618,25.1313,13.6121,3.3892,7.8193,NA
"prt",1973,0.3634,4.0763,8.2708,15.2071,24.3794,13.8919,3.8498,8.2012,NA
"prt",1974,0.4029,3.562,8.318,14.5592,24.8663,13.4425,4.0678,8.0496,NA
"prt",1975,0.1874,4.5539,8.4872,14.8851,22.9479,13.5868,3.8129,8.0966,NA
"prt",1976,0.3174,5.4529,6.9751,15.3368,24.6319,14.8006,3.584,8.3024,NA
"prt",1977,0.525,6.0077,8.0496,16.9483,22.4513,14.7851,4.1696,8.7194,NA
"prt",1978,0.2786,7.4737,8.4984,14.1985,25.4406,15.0745,4.5798,9.0299,NA
"prt",1979,0.7283,7.1261,10.8643,14.3111,24.7714,16.0034,4.6024,9.5048,NA
"prt",1980,0.3392,5.5277,7.5535,11.0729,18.9057,11.5776,3.717,7.0859,NA
"prt",1981,0.6553,6.152,6.713,11.9838,19.2006,11.3732,4.1979,7.3235,NA
"prt",1982,0.4619,6.4056,8.4162,12.0565,19.6148,11.8292,4.5213,7.7599,NA
"prt",1983,0.5782,8.6397,9.5692,14.7125,20.1638,14.2146,4.7592,9.0758,NA
"prt",1984,0.7317,8.9682,10.6261,14.6424,21.7023,14.5044,5.4839,9.5949,NA
"prt",1985,0.3838,7.6655,8.1393,14.0742,23.5911,13.6969,4.8046,8.7873,NA
"prt",1986,0.349,5.3803,8.3537,16.0772,21.0946,13.0905,4.4374,8.2828,NA
"prt",1987,0.1921,6.9177,9.8468,12.3786,21.6842,13.6538,4.1219,8.4192,NA
"prt",1988,0.2727,5.3516,6.033,11.8445,20.0722,11.6916,3.0693,6.9631,NA
"prt",1989,0.159,5.4114,5.4943,8.9133,18.9293,10.1682,3.0304,6.229,NA
"prt",1990,0.2045,6.6451,7.8826,10.683,19.1031,11.8667,3.5231,7.3575,1658.66
"prt",1991,0.1705,6.345,9.4996,10.9899,20.8304,12.9089,3.6745,7.8749,1693.6
"prt",1992,0.2325,5.7895,7.474,11.3619,18.7999,11.3545,3.689,7.139,1664.38
"prt",1993,0.1382,4.4042,6.7637,9.761,18.0772,10.2665,2.9578,6.2799,1618.93
"prt",1994,0.1898,4.6073,7.3332,8.9263,16.5796,10.372,2.5499,6.153,1535.43
"prt",1995,0.1576,5.3914,6.0938,10.6346,17.1517,10.0099,3.3969,6.414,1525.64
"prt",1996,0.0508,3.1247,4.9909,7.2608,15.7467,8.1334,2.2199,4.8865,1504.95
"prt",1997,0.1052,3.6583,5.7095,5.4049,14.6489,7.9677,2.0666,4.7583,1472.47
"prt",1998,0.0544,2.6385,4.7617,5.6926,12.6679,6.7788,1.8096,4.101,1430.52
"prt",1999,0.2267,2.1725,4.5722,4.7468,12.9298,6.3886,1.7855,3.8712,1412.04
"prt",2000,NA,2.284,4.4696,4.0293,12.7417,6.4236,1.3819,3.6805,1414.34
"prt",2001,0.1142,4.4295,6.7457,7.2125,15.1696,9.2878,2.3147,5.5222,1423.75
"prt",2002,0.353,5.2853,10.9148,14.0614,23.5423,14.7239,3.6578,8.7776,1438.98
"prt",2003,NA,4.4476,10.5362,12.8177,23.1298,13.548,3.5434,8.1506,1444.91
"prt",2004,NA,NA,NA,NA,NA,NA,NA,NA,1437.98
"prt",2005,NA,NA,NA,NA,NA,NA,NA,NA,1407.23
"prt",2006,NA,NA,NA,NA,NA,NA,NA,NA,1405.55
"prt",2007,0.1188,3.4053,7.0713,11.7721,20.1103,10.5981,3.3577,6.6582,1459.49
"prt",2008,0.1194,3.401,7.8632,11.8323,19.5972,11.3191,2.8871,6.7746,1488.11
"prt",2009,0.0595,4.7528,6.7569,12.2982,18.4242,11.5657,2.6729,6.79,1507.8
"prt",2010,0.1176,3.6399,8.4621,12.4603,19.5524,11.5053,3.3019,7.0556,1518.76
"prt",2011,0.1172,2.8923,7.8798,13.4594,16.8814,10.985,2.8389,6.5877,1506.95
"prt",2012,0.059,3.5632,7.7139,12.6113,18.8521,11.8768,2.4295,6.8022,1508.72
"prt",2013,NA,3.2943,7.4684,13.3141,17.8999,11.1393,2.8215,6.6667,1495.72
"prt",2014,0.1263,3.8685,10.0197,14.5674,20.2097,12.7962,3.6385,7.8613,1486.52
"prt",2015,NA,NA,NA,NA,NA,NA,NA,NA,1434.75
"prt",2016,NA,NA,NA,NA,NA,NA,NA,NA,1376.74
"prt",2017,NA,NA,NA,NA,NA,NA,NA,NA,1333.27
"prt",2018,NA,NA,NA,NA,NA,NA,NA,NA,1347.41
"prt",2019,NA,NA,NA,NA,NA,NA,NA,NA,1357.35
"pry",1990,NA,NA,NA,NA,NA,NA,NA,NA,116.08
"pry",1991,NA,NA,NA,NA,NA,NA,NA,NA,117.17
"pry",1992,NA,NA,NA,NA,NA,NA,NA,NA,132.22
"pry",1993,NA,NA,NA,NA,NA,NA,NA,NA,148.28
"pry",1994,NA,NA,NA,NA,NA,NA,NA,NA,157.5
"pry",1995,NA,NA,NA,NA,NA,NA,NA,NA,171.96
"pry",1996,NA,NA,NA,NA,NA,NA,NA,NA,183.64
"pry",1997,NA,NA,NA,NA,NA,NA,NA,NA,186.89
"pry",1998,NA,NA,NA,NA,NA,NA,NA,NA,195
"pry",1999,NA,NA,NA,NA,NA,NA,NA,NA,212.45
"pry",2000,NA,NA,NA,NA,NA,NA,NA,NA,225.65
"pry",2001,NA,NA,NA,NA,NA,NA,NA,NA,232.28
"pry",2002,NA,NA,NA,NA,NA,NA,NA,NA,245.85
"pry",2003,NA,NA,NA,NA,NA,NA,NA,NA,269.55
"pry",2004,NA,NA,NA,NA,NA,NA,NA,NA,292.08
"pry",2005,NA,NA,NA,NA,NA,NA,NA,NA,289.36
"pry",2006,NA,NA,NA,NA,NA,NA,NA,NA,296.72
"pry",2007,NA,NA,NA,NA,NA,NA,NA,NA,299.36
"pry",2008,NA,NA,NA,NA,NA,NA,NA,NA,314.84
"pry",2009,NA,NA,NA,NA,NA,NA,NA,NA,338.14
"pry",2010,NA,NA,NA,NA,NA,NA,NA,NA,338.86
"pry",2011,NA,NA,NA,NA,NA,NA,NA,NA,341.84
"pry",2012,NA,NA,NA,NA,NA,NA,NA,NA,347.21
"pry",2013,NA,NA,NA,NA,NA,NA,NA,NA,365.43
"pry",2014,NA,NA,NA,NA,NA,NA,NA,NA,374.23
"pry",2015,NA,NA,NA,NA,NA,NA,NA,NA,390.49
"pry",2016,NA,NA,NA,NA,NA,NA,NA,NA,415.65
"pry",2017,NA,NA,NA,NA,NA,NA,NA,NA,419.66
"pry",2018,NA,NA,NA,NA,NA,NA,NA,NA,423.04
"pry",2019,NA,NA,NA,NA,NA,NA,NA,NA,427.44
"pse",1990,NA,NA,NA,NA,NA,NA,NA,NA,58.17
"pse",1991,NA,NA,NA,NA,NA,NA,NA,NA,58.19
"pse",1992,NA,NA,NA,NA,NA,NA,NA,NA,58.15
"pse",1993,NA,NA,NA,NA,NA,NA,NA,NA,58.47
"pse",1994,NA,NA,NA,NA,NA,NA,NA,NA,58.84
"pse",1995,NA,NA,NA,NA,NA,NA,NA,NA,59.4
"pse",1996,NA,NA,NA,NA,NA,NA,NA,NA,60.93
"pse",1997,NA,NA,NA,NA,NA,NA,NA,NA,63.42
"pse",1998,NA,NA,NA,NA,NA,NA,NA,NA,66.11
"pse",1999,NA,NA,NA,NA,NA,NA,NA,NA,68.28
"pse",2000,NA,NA,NA,NA,NA,NA,NA,NA,70.79
"pse",2001,NA,NA,NA,NA,NA,NA,NA,NA,73.82
"pse",2002,NA,NA,NA,NA,NA,NA,NA,NA,76.8
"pse",2003,NA,NA,NA,NA,NA,NA,NA,NA,78.21
"pse",2004,NA,NA,NA,NA,NA,NA,NA,NA,78.99
"pse",2005,NA,NA,NA,NA,NA,NA,NA,NA,79.69
"pse",2006,NA,NA,NA,NA,NA,NA,NA,NA,80.36
"pse",2007,NA,NA,NA,NA,NA,NA,NA,NA,80.84
"pse",2008,NA,NA,NA,NA,NA,NA,NA,NA,78.8
"pse",2009,NA,NA,NA,NA,NA,NA,NA,NA,76.09
"pse",2010,NA,NA,NA,NA,NA,NA,NA,NA,74.4
"pse",2011,NA,NA,NA,NA,NA,NA,NA,NA,80.44
"pse",2012,NA,NA,NA,NA,NA,NA,NA,NA,92.32
"pse",2013,NA,NA,NA,NA,NA,NA,NA,NA,103.98
"pse",2014,NA,NA,NA,NA,NA,NA,NA,NA,108.93
"pse",2015,NA,NA,NA,NA,NA,NA,NA,NA,108.14
"pse",2016,NA,NA,NA,NA,NA,NA,NA,NA,110.71
"pse",2017,NA,NA,NA,NA,NA,NA,NA,NA,112.21
"pse",2018,NA,NA,NA,NA,NA,NA,NA,NA,116.57
"pse",2019,NA,NA,NA,NA,NA,NA,NA,NA,124.45
"qat",1990,NA,NA,NA,NA,NA,NA,NA,NA,24.78
"qat",1991,NA,NA,NA,NA,NA,NA,NA,NA,25.83
"qat",1992,NA,NA,NA,NA,NA,NA,NA,NA,26.89
"qat",1993,NA,NA,NA,NA,NA,NA,NA,NA,27.56
"qat",1994,NA,NA,NA,NA,NA,NA,NA,NA,31.65
"qat",1995,NA,NA,NA,NA,NA,NA,NA,NA,35.64
"qat",1996,NA,NA,NA,NA,NA,NA,NA,NA,34.76
"qat",1997,NA,NA,NA,NA,NA,NA,NA,NA,34.58
"qat",1998,NA,NA,NA,NA,NA,NA,NA,NA,35.02
"qat",1999,NA,NA,NA,NA,NA,NA,NA,NA,35.39
"qat",2000,NA,NA,NA,NA,NA,NA,NA,NA,35.93
"qat",2001,NA,2.0301,6.1455,7.7166,NA,3.4948,1.9045,3.0426,37.87
"qat",2002,NA,NA,NA,NA,NA,NA,NA,NA,40.78
"qat",2003,NA,NA,NA,NA,NA,NA,NA,NA,42.65
"qat",2004,NA,2.1356,4.7572,3.7987,NA,NA,NA,NA,45.12
"qat",2005,NA,3.1243,1.9926,1.4553,NA,NA,NA,NA,51.28
"qat",2006,NA,2.2489,3.2379,6.0991,NA,NA,NA,NA,61.82
"qat",2007,0.5375,2.5886,4.4872,3.2783,NA,NA,NA,NA,73.62
"qat",2008,NA,0.9073,4.2084,2.404,NA,NA,NA,NA,84.31
"qat",2009,NA,3.2217,2.2346,3.1621,NA,NA,NA,NA,97.16
"qat",2010,NA,3.7595,3.0263,2.0936,NA,NA,NA,NA,107.88
"qat",2011,NA,3.4784,3.2705,2.5614,NA,NA,NA,NA,112.82
"qat",2012,NA,2.4325,3.4501,1.4011,NA,NA,NA,NA,117.33
"qat",2013,NA,1.8589,2.4089,1.1243,NA,NA,NA,NA,122.32
"qat",2014,NA,2.73,2.5377,3.1518,NA,NA,NA,NA,124.64
"qat",2015,NA,4.1415,2.7083,3.4598,NA,NA,NA,NA,125.27
"qat",2016,0.6854,2.4734,3.1882,3.7094,NA,NA,NA,NA,126.03
"qat",2017,NA,NA,NA,NA,NA,NA,NA,NA,124.67
"qat",2018,NA,NA,NA,NA,NA,NA,NA,NA,127.67
"qat",2019,NA,NA,NA,NA,NA,NA,NA,NA,131.45
"reu",2011,0.4674,10.2991,10.9995,14.1957,13.9326,15.3878,3.2995,8.9342,NA
"rou",1989,0.3316,8.329,15.0973,18.0451,17.9693,16.0672,5.0149,10.3843,NA
"rou",1990,0.3681,6.683,10.5789,15.8468,15.6181,12.8096,4.1926,8.3928,2404.95
"rou",1991,0.2881,6.1534,11.5385,16.071,17.1263,13.6406,3.9735,8.6621,2412.92
"rou",1992,0.3003,7.8908,15.0839,19.4312,19.9886,17.5582,4.3498,10.7276,2605.56
"rou",1993,0.3496,8.1003,16.1016,22.167,18.5895,18.5987,4.3473,11.2788,2695.37
"rou",1994,0.4999,8.5985,17.347,22.2362,18.6044,19.4978,4.4015,11.7193,2791.59
"rou",1995,0.295,8.5179,16.7901,22.6916,16.462,19.0705,4.0515,11.3439,2908.13
"rou",1996,0.343,7.7408,16.7698,22.989,17.7172,19.6186,3.5888,11.3581,3004.38
"rou",1997,0.3994,7.8465,18.168,22.4789,17.2131,20.0206,3.5606,11.5557,3037.26
"rou",1998,0.3708,7.644,17.108,22.8652,16.6955,19.4483,3.6311,11.272,2915.33
"rou",1999,0.7444,7.8361,14.8001,21.3078,17.6445,18.4913,3.6198,10.7892,2805.23
"rou",2000,0.5581,7.6118,15.5747,22.7063,17.9137,19.075,3.6158,11.1059,2792.45
"rou",2001,0.6252,7.1678,16.052,20.9508,16.4746,18.6955,3.0629,10.664,2897.52
"rou",2002,1.002,7.9441,17.5487,25.2381,18.5521,21.0902,3.8553,12.2052,2981.72
"rou",2003,0.6888,7.1921,16.207,23.3561,18.8239,19.591,3.6943,11.384,2955.85
"rou",2004,0.7425,6.3561,15.4418,21.1846,18.4662,18.6451,3.121,10.6397,2844.44
"rou",2005,0.5437,6.0972,13.0457,21.4007,18.5693,17.4146,3.1577,10.0594,2795.01
"rou",2006,0.5306,6.3883,14.3669,21.948,18.4281,18.1467,3.2899,10.4801,2746.35
"rou",2007,0.5808,5.8149,12.5428,18.8112,17.2617,15.9424,3.1469,9.323,2698.13
"rou",2008,0.7041,6.5636,11.9102,18.8019,17.4941,16.2186,3.0988,9.4308,2780.43
"rou",2009,0.715,7.1642,13.035,20.3079,16.6084,17.5724,2.8577,9.9561,2821.11
"rou",2010,0.4755,7.1892,14.1063,22.2723,17.5852,18.3366,3.2581,10.5584,2805.66
"rou",2011,0.5719,7.2522,11.9825,20.3583,16.8163,17.2093,2.7222,9.7487,2577.93
"rou",2012,0.4848,8.3126,13.6258,20.4648,15.8362,18.1251,2.6838,10.2376,2547.31
"rou",2013,0.4292,7.3976,12.2774,20.0035,16.5144,16.9988,2.7299,9.7174,2393.07
"rou",2014,0.4338,6.9045,10.1299,18.3395,15.8572,15.6472,2.2042,8.795,2431.88
"rou",2015,0.4689,7.0623,10.8463,17.3645,16.1113,15.6264,2.3941,8.8706,2349.67
"rou",2016,0.5012,5.1888,9.4211,15.3491,15.3744,13.3812,2.3262,7.7041,2282.8
"rou",2017,NA,NA,NA,NA,NA,NA,NA,NA,2238.21
"rou",2018,NA,NA,NA,NA,NA,NA,NA,NA,2216.47
"rou",2019,NA,NA,NA,NA,NA,NA,NA,NA,2181.65
"rus",1980,0.7211,29.334,52.7195,56.0562,41.6482,58.2226,11.7361,32.5795,NA
"rus",1981,0.5493,27.8309,50.5751,56.7304,42.7549,57.8088,11.1006,31.9466,NA
"rus",1982,0.5696,28.9112,50.581,57.444,42.5452,58.2562,11.1027,32.308,NA
"rus",1985,0.6729,24.3485,44.221,54.8683,39.1811,51.6898,10.4274,29.0415,NA
"rus",1986,0.693,17.8245,29.3543,38.7834,36.2966,36.548,9.0716,21.3568,NA
"rus",1987,0.7354,17.2903,29.6562,38.5615,38.312,37.216,8.8798,21.5059,NA
"rus",1988,0.9782,18.4764,31.0072,39.984,39.4919,38.7553,9.2838,22.5177,NA
"rus",1989,0.9548,20.0414,34.5699,41.8322,39.2968,42.0615,8.9317,23.9288,NA
"rus",1990,0.9506,21.3191,35.8772,41.8768,39.7949,43.0354,9.1364,24.5879,46396
"rus",1991,1.0934,21.9666,36.2768,41.0189,38.7297,43.281,8.8522,24.6059,49053.89
"rus",1992,1.1719,25.1045,43.6236,50.0926,40.6798,50.7031,9.6359,28.6475,57273.03
"rus",1993,1.2656,31.0119,54.4385,63.2809,45.844,63.1749,10.8251,35.1556,73109.95
"rus",1994,1.2581,35.8663,60.2473,67.9173,48.9698,70.2085,11.2214,38.7016,83237.08
"rus",1995,1.216,37.3471,58.7945,65.31,47.4358,68.3985,11.4191,38.146,79951.33
"rus",1996,1.0989,36.6415,55.5284,59.6435,45.6727,65.3774,10.3605,36.13,73398.34
"rus",1997,1.1455,35.5183,50.4383,54.9742,46.1163,61.555,10.0781,34.0873,66834.5
"rus",1998,1.1199,34.0667,47.0802,50.7092,42.8976,57.6197,9.3943,31.9417,65411.5
"rus",1999,NA,NA,NA,NA,NA,NA,NA,NA,71780.77
"rus",2000,NA,NA,NA,NA,NA,NA,NA,NA,74974.98
"rus",2001,NA,NA,NA,NA,NA,NA,NA,NA,73927.92
"rus",2002,NA,NA,NA,NA,NA,NA,NA,NA,73089.38
"rus",2003,NA,NA,NA,NA,NA,NA,NA,NA,72825.78
"rus",2004,NA,NA,NA,NA,NA,NA,NA,NA,70560.7
"rus",2005,NA,NA,NA,NA,NA,NA,NA,NA,72825.52
"rus",2006,NA,NA,NA,NA,NA,NA,NA,NA,65299.94
"rus",2007,NA,NA,NA,NA,NA,NA,NA,NA,60280.08
"rus",2008,NA,NA,NA,NA,NA,NA,NA,NA,58692.34
"rus",2009,NA,NA,NA,NA,NA,NA,NA,NA,54324.95
"rus",2010,NA,NA,NA,NA,NA,NA,NA,NA,53740.28
"rus",2011,NA,NA,NA,NA,NA,NA,NA,NA,49407.03
"rus",2012,NA,NA,NA,NA,NA,NA,NA,NA,47740.33
"rus",2013,NA,NA,NA,NA,NA,NA,NA,NA,46665.39
"rus",2014,NA,NA,NA,NA,NA,NA,NA,NA,47121.25
"rus",2015,NA,NA,NA,NA,NA,NA,NA,NA,44710.17
"rus",2016,NA,NA,NA,NA,NA,NA,NA,NA,42574.93
"rus",2017,NA,NA,NA,NA,NA,NA,NA,NA,39828.64
"rus",2018,NA,NA,NA,NA,NA,NA,NA,NA,39780.08
"rus",2019,NA,NA,NA,NA,NA,NA,NA,NA,39040.24
"rwa",1990,NA,NA,NA,NA,NA,NA,NA,NA,730.77
"rwa",1991,NA,NA,NA,NA,NA,NA,NA,NA,775.28
"rwa",1992,NA,NA,NA,NA,NA,NA,NA,NA,728
"rwa",1993,NA,NA,NA,NA,NA,NA,NA,NA,613.4
"rwa",1994,NA,NA,NA,NA,NA,NA,NA,NA,600.04
"rwa",1995,NA,NA,NA,NA,NA,NA,NA,NA,670.46
"rwa",1996,NA,NA,NA,NA,NA,NA,NA,NA,764.78
"rwa",1997,NA,NA,NA,NA,NA,NA,NA,NA,809.51
"rwa",1998,NA,NA,NA,NA,NA,NA,NA,NA,800.69
"rwa",1999,NA,NA,NA,NA,NA,NA,NA,NA,768.42
"rwa",2000,NA,NA,NA,NA,NA,NA,NA,NA,732.12
"rwa",2001,NA,NA,NA,NA,NA,NA,NA,NA,692.82
"rwa",2002,NA,NA,NA,NA,NA,NA,NA,NA,673.04
"rwa",2003,NA,NA,NA,NA,NA,NA,NA,NA,653.62
"rwa",2004,NA,NA,NA,NA,NA,NA,NA,NA,639.81
"rwa",2005,NA,NA,NA,NA,NA,NA,NA,NA,620.2
"rwa",2006,NA,NA,NA,NA,NA,NA,NA,NA,603.73
"rwa",2007,NA,NA,NA,NA,NA,NA,NA,NA,592.84
"rwa",2008,NA,NA,NA,NA,NA,NA,NA,NA,584.15
"rwa",2009,NA,NA,NA,NA,NA,NA,NA,NA,574.92
"rwa",2010,NA,NA,NA,NA,NA,NA,NA,NA,582.5
"rwa",2011,NA,NA,NA,NA,NA,NA,NA,NA,592.71
"rwa",2012,NA,NA,NA,NA,NA,NA,NA,NA,610.47
"rwa",2013,NA,NA,NA,NA,NA,NA,NA,NA,618.2
"rwa",2014,NA,NA,NA,NA,NA,NA,NA,NA,635.5
"rwa",2015,NA,NA,NA,NA,NA,NA,NA,NA,655.68
"rwa",2016,NA,NA,NA,NA,NA,NA,NA,NA,680.42
"rwa",2017,NA,NA,NA,NA,NA,NA,NA,NA,704.02
"rwa",2018,NA,NA,NA,NA,NA,NA,NA,NA,734.22
"rwa",2019,NA,NA,NA,NA,NA,NA,NA,NA,759.04
"sau",1990,NA,NA,NA,NA,NA,NA,NA,NA,411.41
"sau",1991,NA,NA,NA,NA,NA,NA,NA,NA,428.66
"sau",1992,NA,NA,NA,NA,NA,NA,NA,NA,440.02
"sau",1993,NA,NA,NA,NA,NA,NA,NA,NA,451.28
"sau",1994,NA,NA,NA,NA,NA,NA,NA,NA,463.01
"sau",1995,NA,NA,NA,NA,NA,NA,NA,NA,475.75
"sau",1996,NA,NA,NA,NA,NA,NA,NA,NA,489.6
"sau",1997,NA,NA,NA,NA,NA,NA,NA,NA,490.84
"sau",1998,NA,NA,NA,NA,NA,NA,NA,NA,502.29
"sau",1999,NA,NA,NA,NA,NA,NA,NA,NA,517.53
"sau",2000,NA,NA,NA,NA,NA,NA,NA,NA,534.66
"sau",2001,NA,NA,NA,NA,NA,NA,NA,NA,546.83
"sau",2002,NA,NA,NA,NA,NA,NA,NA,NA,567.29
"sau",2003,NA,NA,NA,NA,NA,NA,NA,NA,593.73
"sau",2004,NA,NA,NA,NA,NA,NA,NA,NA,617.33
"sau",2005,NA,NA,NA,NA,NA,NA,NA,NA,676.18
"sau",2006,NA,NA,NA,NA,NA,NA,NA,NA,732.99
"sau",2007,NA,NA,NA,NA,NA,NA,NA,NA,809.59
"sau",2008,NA,NA,NA,NA,NA,NA,NA,NA,889.74
"sau",2009,NA,NA,NA,NA,NA,NA,NA,NA,983.73
"sau",2010,NA,NA,NA,NA,NA,NA,NA,NA,1118.09
"sau",2011,NA,NA,NA,NA,NA,NA,NA,NA,1293.54
"sau",2012,NA,NA,NA,NA,NA,NA,NA,NA,1410.03
"sau",2013,NA,NA,NA,NA,NA,NA,NA,NA,1464.09
"sau",2014,NA,NA,NA,NA,NA,NA,NA,NA,1526.83
"sau",2015,NA,NA,NA,NA,NA,NA,NA,NA,1573.59
"sau",2016,NA,NA,NA,NA,NA,NA,NA,NA,1623.71
"sau",2017,NA,NA,NA,NA,NA,NA,NA,NA,1672.39
"sau",2018,NA,NA,NA,NA,NA,NA,NA,NA,1728.81
"sau",2019,NA,NA,NA,NA,NA,NA,NA,NA,1791.29
"scg",1997,0.2917,9.5572,15.6526,21.4974,41.2976,20.4482,8.2819,14.1311,NA
"scg",1998,0.2089,7.8189,13.2398,20.9616,37.5781,18.4413,7.3018,12.6369,NA
"scg",1999,0.2949,8.1319,12.805,21.6219,42.4739,19.3493,7.7541,13.3336,NA
"scg",2000,0.4255,7.8506,12.3859,20.0152,41.7866,18.9559,7.2983,12.8706,NA
"scg",2001,0.3305,9.0358,15.8383,23.9253,41.2219,21.7934,7.5979,14.4308,NA
"scg",2002,0.341,8.7356,15.2181,22.7688,43.2547,22.4798,6.9491,14.2855,NA
"sdn",1990,NA,NA,NA,NA,NA,NA,NA,NA,1256.32
"sdn",1991,NA,NA,NA,NA,NA,NA,NA,NA,1298.81
"sdn",1992,NA,NA,NA,NA,NA,NA,NA,NA,1342.78
"sdn",1993,NA,NA,NA,NA,NA,NA,NA,NA,1381.8
"sdn",1994,NA,NA,NA,NA,NA,NA,NA,NA,1415.23
"sdn",1995,NA,NA,NA,NA,NA,NA,NA,NA,1442.4
"sdn",1996,NA,NA,NA,NA,NA,NA,NA,NA,1477.5
"sdn",1997,NA,NA,NA,NA,NA,NA,NA,NA,1509.15
"sdn",1998,NA,NA,NA,NA,NA,NA,NA,NA,1535.36
"sdn",1999,NA,NA,NA,NA,NA,NA,NA,NA,1551.18
"sdn",2000,NA,NA,NA,NA,NA,NA,NA,NA,1559.37
"sdn",2001,NA,NA,NA,NA,NA,NA,NA,NA,1571.51
"sdn",2002,NA,NA,NA,NA,NA,NA,NA,NA,1594.86
